(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 1.0) - (0.0, 0.0, 0.5, 0.5) = 0.020302737811952833
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 1.0) - (-0.5, 0.5, 0.5, -0.5) = 0.016469901998838025
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0, 1.0, -1.0, -1.0, 1.0) - (0.0, 0.0, 0.5, 0.5) = 0.023610425368944567
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, 1.0, -1.0, -1.0, 1.0) - (0.5, 1.0, -0.5, 0.5) = 0.021321818470954896
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 1.0) - (-0.5, 0.5, 0.0, -0.5) = 0.018445171600580217
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0, 1.0, 0.0, 0.0, -1.0, 0.0, 1.0) - (0.5, 0.5, 0.5, 0.0) = 0.03335384713013991
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 1.0) - (-0.5, 0.5, 0.5, 1.0) = 0.037302931230068496
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0, 1.0, 0.0, 0.0, -1.0, 0.0, 1.0) - (0.0, 0.0, 1.0, 1.0) = 0.05382842310384892
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 1.0) - (-0.5, 0.0, -0.5, -1.0) = 0.036202880247434226
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0) - (0.5, 0.5, 1.0, 0.0) = 0.05695752360026018
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0) - (-1.0, -1.0, 1.0, 0.5) = 0.04742611219448372
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, -1.0, 0.0, 1.0) - (0.5, -0.5, -0.5, 0.0) = -0.017179162873452145
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0) - (1.0, 0.5, -0.5, 0.5) = -0.01845163417855875
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0) - (0.5, 0.5, 0.5, 1.0) = -0.021019690918922425
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0) - (-0.5, 1.0, -0.5, -0.5) = -0.003294849065940059
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0, -1.0, 0.0) - (-0.5, 0.0, 0.0, -0.5) = 0.009228375097116074
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0, -1.0, 0.0) - (-1.0, -0.5, 0.5, -0.5) = 0.011534097592035691
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0, -1.0, 0.0, 0.0) - (0.0, 0.5, -0.5, -0.5) = 0.024224782534440593
(0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0, 0.0, 0.0) - (-0.5, 0.0, -1.0, 1.0) = 0.013330713309844573
(0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0, 1.0, 0.0) - (0.0, 1.0, -1.0, -0.5) = 0.017823074646393506
(0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0, 0.0, 0.0) - (-1.0, -0.5, 1.0, -1.0) = -0.003303063225746156
(0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0) - (-0.5, 0.0, 1.0, -0.5) = -0.0007652514378234516
(0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0) - (0.0, 1.0, 1.0, -1.0) = -0.02111938802003861
(0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 1.0, 1.0, 0.0, 0.0, 0.0, -1.0, 1.0, 1.0) - (-0.5, -1.0, -1.0, 0.5) = -0.011544429588317874
(0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 1.0, 1.0) - (0.5, 0.0, 0.5, 0.0) = -0.0059158937573432924
(0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0) - (1.0, 0.0, 0.5, -0.5) = -0.03345171954631806
(0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0) - (0.5, -0.5, 1.0, -1.0) = -0.05195149873097691
(0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0) - (1.0, 1.0, -1.0, 0.0) = -0.04276052738825528
(-1.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0) - (0.0, 0.0, -0.5, 0.5) = -0.025608270126581192
(-1.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0) - (0.5, 0.5, 0.0, 0.0) = -0.03694863117535862
(-1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0) - (0.5, -0.5, 1.0, -0.5) = -0.06443564356168134
(-1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0) - (1.0, 1.0, 0.0, -0.5) = -20.0
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0) - (-0.5, -0.5, 1.0, 0.5) = -0.03270786808431149
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0) - (0.0, 0.0, 0.5, 0.5) = -0.024354798452455004
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0) - (0.5, 1.0, -0.5, 0.5) = -0.022714962230125826
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0) - (-0.5, -0.5, 0.5, 0.5) = -0.021435161135594523
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0) - (-0.5, 1.0, 0.0, 0.5) = -0.0076605804227292545
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0) - (0.0, 0.5, -1.0, 1.0) = 0.006832303166389467
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 1.0, 1.0) - (-0.5, 1.0, -1.0, 1.0) = 0.0016398230979844707
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 1.0, 1.0) - (0.0, 0.5, -0.5, -0.5) = -0.008086871161560693
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 1.0, 0.0, 0.0, -1.0, 0.0, -1.0, 1.0) - (0.0, 0.0, 0.5, -0.5) = -0.019376987728972755
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0) - (1.0, -0.5, 0.0, -0.5) = -0.0135614391913019
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0) - (0.0, 0.5, -1.0, 0.5) = -0.010572317121426028
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0) - (-1.0, 1.0, 0.0, -1.0) = -0.0297321680366993
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0) - (0.0, 0.5, -0.5, 0.0) = -0.03012912106911389
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 1.0, 0.0, 0.0, -1.0, 0.0, -1.0, 0.0) - (-1.0, -0.5, -0.5, 0.5) = -0.03596125830411911
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0) - (-0.5, 0.5, 1.0, 0.5) = -0.018253577725092337
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 1.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0) - (1.0, 1.0, 0.0, 0.5) = -0.00716997040398419
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0) - (0.0, -0.5, 0.5, -0.5) = 0.007065131620565813
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0) - (-0.5, -1.0, -0.5, 0.0) = -0.009314068758487703
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0) - (0.0, -1.0, -0.5, -1.0) = -0.026531453080971563
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0) - (0.5, -0.5, 0.0, -0.5) = -0.009611149374644436
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0) - (0.5, -0.5, -0.5, 0.5) = -0.009030840249855841
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0) - (0.0, 0.0, 1.0, 0.5) = 0.007311583503086888
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0) - (0.5, 0.5, -0.5, -1.0) = 0.007418584136168635
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, -1.0, 1.0, 0.0, 1.0, 0.0, -1.0, 0.0) - (0.5, -0.5, 0.5, 0.5) = 0.011065828762451574
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0) - (1.0, 0.0, 1.0, 1.0) = -0.006379289457947016
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0) - (0.5, -0.5, 0.0, 0.5) = -0.03869716043372973
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0) - (-0.5, 1.0, 1.0, 0.0) = -0.027542291467388
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, -1.0, 1.0) - (1.0, -0.5, 0.0, 0.5) = -0.03620579929351807
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 1.0, 0.0, 1.0, 0.0, -1.0, 1.0) - (0.5, 0.0, -0.5, 0.5) = -0.027815879519780713
(0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0) - (0.5, -1.0, 0.0, -1.0) = -0.03021985896062106
(0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 1.0) - (0.5, -1.0, 0.5, 0.0) = -0.03193513660033568
(0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0) - (0.5, -0.5, -0.5, 0.5) = -0.022624618037541233
(0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0) - (0.0, 0.5, -0.5, -0.5) = -0.012163325184583663
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0) - (-1.0, -1.0, -0.5, -1.0) = 0.00971057662169115
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0) - (-1.0, -0.5, 0.0, -0.5) = 0.03145481541852132
(0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, -1.0, 0.0) - (0.0, 0.5, -1.0, 0.5) = 0.02180785027146339
(0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 1.0, 0.0) - (1.0, -0.5, 0.5, 0.5) = -0.009195474338531495
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0) - (-1.0, 1.0, -0.5, -0.5) = 0.012942326017221055
(0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 1.0) - (0.5, 0.5, 0.0, 0.0) = 0.018217864227294926
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 1.0) - (-1.0, 0.0, -0.5, -0.5) = 0.044164100961884105
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, -1.0, 1.0) - (-1.0, -0.5, -0.5, 1.0) = 0.024652352674305444
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, 1.0, 0.0, -1.0, 0.0, 1.0, 0.0) - (0.5, -1.0, 1.0, -1.0) = -0.015857337768375872
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0) - (0.5, -1.0, -0.5, 0.5) = -0.012771983388066292
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0) - (0.0, -1.0, 1.0, -0.5) = 0.0014311070280768091
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 1.0, 0.0, 1.0, 0.0, -1.0, 1.0) - (-0.5, 1.0, 0.0, 0.5) = 0.0001424078424773996
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 1.0) - (1.0, 0.0, -1.0, -0.5) = -0.004103673458099365
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0, -1.0, 0.0, -1.0, 1.0) - (-1.0, 1.0, 1.0, -1.0) = -0.0022253861864410212
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0) - (0.5, 0.5, -0.5, -1.0) = 0.0009297751466430832
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0, -1.0, 0.0, -1.0, 0.0) - (0.0, 0.0, -0.5, 0.0) = 0.007813572943210601
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, -1.0, -1.0, -1.0, -1.0, 0.0) - (0.5, 0.5, -0.5, 0.0) = 0.009864057551696899
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, -1.0, -1.0, -1.0, -1.0, 0.0) - (0.5, 0.0, -0.5, 1.0) = 0.018606583547592166
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0, -1.0, -1.0, -1.0, 1.0, 0.0) - (-1.0, 1.0, -0.5, -1.0) = 0.002891982641220094
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, -1.0, -1.0, -1.0, -1.0, 0.0) - (1.0, 0.5, -0.5, -1.0) = 0.032452903890609744
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0, -1.0, 0.0, -1.0, 0.0, 0.0) - (0.5, 0.0, -0.5, 0.5) = 0.03832510624329297
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, -1.0, 1.0, 0.0) - (-0.5, -0.5, 0.0, -1.0) = 0.01843880873123781
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0) - (-0.5, 1.0, 0.0, -0.5) = 0.023831839299201962
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 1.0, 1.0, -1.0, 0.0, -1.0, 0.0, 0.0) - (0.0, -0.5, 0.0, 1.0) = 0.023413584480682773
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0) - (-0.5, 0.0, -1.0, 0.0) = 0.02163447683254925
(0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, 0.0, 1.0, -1.0, 0.0, 0.0, 1.0, 0.0) - (0.0, 1.0, 0.5, 0.0) = 0.03581774938901218
(0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0, -1.0, 1.0, 0.0, 1.0, 0.0) - (1.0, 0.0, 0.5, 0.0) = 0.052445990653833
(0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 1.0, 0.0) - (0.0, -0.5, 0.5, 0.5) = 0.05424204650719984
(0.0, 0.0, 0.0, 0.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0, 1.0, 0.0, 0.0, 1.0) - (0.0, 0.5, -0.5, -0.5) = 0.04604242591659205
(0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 1.0, -1.0, 0.0, 0.0, -1.0, 0.0) - (1.0, -0.5, 0.5, -0.5) = 0.06203929905891419
(0.0, 0.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0, 0.0, 0.0, -1.0, 0.0) - (0.0, -1.0, 0.0, 0.5) = 0.062077771013478195
(0.0, 0.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, 0.0, 1.0, 1.0) - (1.0, 1.0, -0.5, 1.0) = 0.05837039840817452
(0.0, 0.0, 0.0, 0.0, -1.0, 0.0, -1.0, 1.0, 1.0, -1.0, -1.0, 0.0, 1.0, 0.0) - (-1.0, -0.5, 0.0, -1.0) = 0.04958338140100241
(0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0) - (0.5, -0.5, 0.0, -0.5) = 0.041360943286120895
(0.0, 0.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0) - (0.0, 0.5, 0.5, 0.0) = 0.002476264002124943
(0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0) - (-1.0, -0.5, -0.5, 0.5) = -0.007108399621646083
(0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0) - (0.0, -0.5, -0.5, 0.0) = -0.006840935375292623
(0.0, 0.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0) - (1.0, 0.0, 0.5, 0.0) = -0.036089030134677895
(0.0, 0.0, 0.0, 0.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0, 1.0, 0.0, -1.0, 0.0) - (-0.5, 0.0, 0.0, -0.5) = -0.020831565175454297
(0.0, 0.0, 0.0, 0.0, -1.0, 0.0, -1.0, 0.0, 0.0, -1.0, 1.0, -1.0, -1.0, 0.0) - (0.0, 0.0, 0.0, -0.5) = -0.008040697166323663
(0.0, 0.0, 0.0, 0.0, -1.0, 0.0, -1.0, 1.0, 0.0, -1.0, 0.0, -1.0, 0.0, 0.0) - (0.5, 0.5, 1.0, 0.0) = -0.03977546790838242
(0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, -1.0, 0.0, 0.0) - (0.0, -0.5, -1.0, -0.5) = -0.029319021566708403
(0.0, 0.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, 0.0) - (1.0, 0.5, 1.0, 0.5) = -0.05727188339233398
(0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0) - (0.5, 0.5, -0.5, -0.5) = -0.05035858820279463
(-1.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0) - (0.0, -1.0, 0.5, 0.0) = -20.0
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0) - (-1.0, 0.0, 0.5, 0.0) = -0.013802638021608433
(0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, -1.0, 1.0) - (0.0, -0.5, 0.0, 0.5) = -0.010558520564933855
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0) - (0.5, -1.0, 1.0, 0.5) = -0.022986516151825353
